,name,time,field,value
21,Woodside - North Rankin 10 days,2024-01-13 06:00:00,Wind_Dir,236.5
21,Woodside - North Rankin 10 days,2024-01-13 06:00:00,Wind_Mag,18.7999992371
21,Woodside - North Rankin 10 days,2024-01-13 07:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-13 07:00:00,Wind_Dir,239.100006104
21,Woodside - North Rankin 10 days,2024-01-13 07:00:00,Wind_Mag,19.2999992371
21,Woodside - North Rankin 10 days,2024-01-13 08:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-13 08:00:00,Wind_Dir,244.5
21,Woodside - North Rankin 10 days,2024-01-13 08:00:00,Wind_Mag,19.7999992371
21,Woodside - North Rankin 10 days,2024-01-13 09:00:00,SigWaveHgt,1.92999994755
21,Woodside - North Rankin 10 days,2024-01-13 09:00:00,T,26.6000003815
21,Woodside - North Rankin 10 days,2024-01-13 09:00:00,Wind_Dir,245.800003052
21,Woodside - North Rankin 10 days,2024-01-13 09:00:00,Wind_Mag,20.1000003815
21,Woodside - North Rankin 10 days,2024-01-13 10:00:00,T,26.7999992371
21,Woodside - North Rankin 10 days,2024-01-13 10:00:00,Wind_Dir,247.100006104
21,Woodside - North Rankin 10 days,2024-01-13 10:00:00,Wind_Mag,19.7000007629
21,Woodside - North Rankin 10 days,2024-01-13 11:00:00,T,26.8999996185
21,Woodside - North Rankin 10 days,2024-01-13 11:00:00,Wind_Dir,247.5
21,Woodside - North Rankin 10 days,2024-01-13 11:00:00,Wind_Mag,18.8999996185
21,Woodside - North Rankin 10 days,2024-01-13 12:00:00,SigWaveHgt,1.94000005722
21,Woodside - North Rankin 10 days,2024-01-13 12:00:00,T,27.1000003815
21,Woodside - North Rankin 10 days,2024-01-13 12:00:00,Wind_Dir,247.899993896
21,Woodside - North Rankin 10 days,2024-01-13 12:00:00,Wind_Mag,18.2000007629
21,Woodside - North Rankin 10 days,2024-01-13 13:00:00,T,27.1000003815
21,Woodside - North Rankin 10 days,2024-01-13 13:00:00,Wind_Dir,249.5
21,Woodside - North Rankin 10 days,2024-01-13 13:00:00,Wind_Mag,18.3999996185
21,Woodside - North Rankin 10 days,2024-01-13 14:00:00,T,27.1000003815
21,Woodside - North Rankin 10 days,2024-01-13 14:00:00,Wind_Dir,251.800003052
21,Woodside - North Rankin 10 days,2024-01-13 14:00:00,Wind_Mag,19.0
21,Woodside - North Rankin 10 days,2024-01-13 15:00:00,SigWaveHgt,1.91999995708
21,Woodside - North Rankin 10 days,2024-01-13 15:00:00,T,27.0
21,Woodside - North Rankin 10 days,2024-01-13 15:00:00,Wind_Dir,250.800003052
21,Woodside - North Rankin 10 days,2024-01-13 15:00:00,Wind_Mag,19.7000007629
21,Woodside - North Rankin 10 days,2024-01-13 16:00:00,T,26.8999996185
21,Woodside - North Rankin 10 days,2024-01-13 16:00:00,Wind_Dir,248.100006104
21,Woodside - North Rankin 10 days,2024-01-13 16:00:00,Wind_Mag,19.8999996185
21,Woodside - North Rankin 10 days,2024-01-13 17:00:00,T,26.7999992371
21,Woodside - North Rankin 10 days,2024-01-13 17:00:00,Wind_Dir,249.399993896
21,Woodside - North Rankin 10 days,2024-01-13 17:00:00,Wind_Mag,20.2999992371
21,Woodside - North Rankin 10 days,2024-01-13 18:00:00,SigWaveHgt,1.90999996662
21,Woodside - North Rankin 10 days,2024-01-13 18:00:00,T,26.7000007629
21,Woodside - North Rankin 10 days,2024-01-13 18:00:00,Wind_Dir,245.199996948
21,Woodside - North Rankin 10 days,2024-01-13 18:00:00,Wind_Mag,20.7000007629
21,Woodside - North Rankin 10 days,2024-01-13 19:00:00,T,26.7000007629
21,Woodside - North Rankin 10 days,2024-01-13 19:00:00,Wind_Dir,242.899993896
21,Woodside - North Rankin 10 days,2024-01-13 19:00:00,Wind_Mag,20.7000007629
21,Woodside - North Rankin 10 days,2024-01-13 20:00:00,T,26.6000003815
21,Woodside - North Rankin 10 days,2024-01-13 20:00:00,Wind_Dir,240.600006104
21,Woodside - North Rankin 10 days,2024-01-13 20:00:00,Wind_Mag,20.5
21,Woodside - North Rankin 10 days,2024-01-13 21:00:00,SigWaveHgt,1.91999995708
21,Woodside - North Rankin 10 days,2024-01-13 21:00:00,T,26.6000003815
21,Woodside - North Rankin 10 days,2024-01-13 21:00:00,Wind_Dir,235.899993896
21,Woodside - North Rankin 10 days,2024-01-13 21:00:00,Wind_Mag,19.7999992371
21,Woodside - North Rankin 10 days,2024-01-13 22:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-13 22:00:00,Wind_Dir,237.5
21,Woodside - North Rankin 10 days,2024-01-13 22:00:00,Wind_Mag,20.2000007629
21,Woodside - North Rankin 10 days,2024-01-13 23:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-13 23:00:00,Wind_Dir,237.199996948
21,Woodside - North Rankin 10 days,2024-01-13 23:00:00,Wind_Mag,20.2000007629
21,Woodside - North Rankin 10 days,2024-01-14 00:00:00,SigWaveHgt,1.97000002861
21,Woodside - North Rankin 10 days,2024-01-14 00:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-14 00:00:00,Wind_Dir,238.5
21,Woodside - North Rankin 10 days,2024-01-14 00:00:00,Wind_Mag,20.5
21,Woodside - North Rankin 10 days,2024-01-14 01:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-14 01:00:00,Wind_Dir,237.399993896
21,Woodside - North Rankin 10 days,2024-01-14 01:00:00,Wind_Mag,20.7999992371
21,Woodside - North Rankin 10 days,2024-01-14 02:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-14 02:00:00,Wind_Dir,235.699996948
21,Woodside - North Rankin 10 days,2024-01-14 02:00:00,Wind_Mag,20.8999996185
21,Woodside - North Rankin 10 days,2024-01-14 03:00:00,SigWaveHgt,2.07999992371
21,Woodside - North Rankin 10 days,2024-01-14 03:00:00,T,26.2000007629
21,Woodside - North Rankin 10 days,2024-01-14 03:00:00,Wind_Dir,234.199996948
21,Woodside - North Rankin 10 days,2024-01-14 03:00:00,Wind_Mag,21.0
21,Woodside - North Rankin 10 days,2024-01-14 04:00:00,T,26.2000007629
21,Woodside - North Rankin 10 days,2024-01-14 04:00:00,Wind_Dir,235.0
21,Woodside - North Rankin 10 days,2024-01-14 04:00:00,Wind_Mag,20.6000003815
21,Woodside - North Rankin 10 days,2024-01-14 05:00:00,T,26.2000007629
21,Woodside - North Rankin 10 days,2024-01-14 05:00:00,Wind_Dir,238.0
21,Woodside - North Rankin 10 days,2024-01-14 05:00:00,Wind_Mag,20.2000007629
21,Woodside - North Rankin 10 days,2024-01-14 06:00:00,SigWaveHgt,2.07999992371
21,Woodside - North Rankin 10 days,2024-01-14 06:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-14 06:00:00,Wind_Dir,240.600006104
21,Woodside - North Rankin 10 days,2024-01-14 06:00:00,Wind_Mag,20.1000003815
21,Woodside - North Rankin 10 days,2024-01-14 07:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-14 07:00:00,Wind_Dir,242.699996948
21,Woodside - North Rankin 10 days,2024-01-14 07:00:00,Wind_Mag,20.2000007629
21,Woodside - North Rankin 10 days,2024-01-14 08:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-14 08:00:00,Wind_Dir,245.5
21,Woodside - North Rankin 10 days,2024-01-14 08:00:00,Wind_Mag,20.2999992371
21,Woodside - North Rankin 10 days,2024-01-14 09:00:00,SigWaveHgt,1.99000000954
21,Woodside - North Rankin 10 days,2024-01-14 09:00:00,T,26.6000003815
21,Woodside - North Rankin 10 days,2024-01-14 09:00:00,Wind_Dir,247.800003052
21,Woodside - North Rankin 10 days,2024-01-14 09:00:00,Wind_Mag,20.5
21,Woodside - North Rankin 10 days,2024-01-14 10:00:00,T,26.7000007629
21,Woodside - North Rankin 10 days,2024-01-14 10:00:00,Wind_Dir,248.300003052
21,Woodside - North Rankin 10 days,2024-01-14 10:00:00,Wind_Mag,20.6000003815
21,Woodside - North Rankin 10 days,2024-01-14 11:00:00,T,26.7999992371
21,Woodside - North Rankin 10 days,2024-01-14 11:00:00,Wind_Dir,248.300003052
21,Woodside - North Rankin 10 days,2024-01-14 11:00:00,Wind_Mag,20.7999992371
21,Woodside - North Rankin 10 days,2024-01-14 12:00:00,SigWaveHgt,2.01999998093
21,Woodside - North Rankin 10 days,2024-01-14 12:00:00,T,27.1000003815
21,Woodside - North Rankin 10 days,2024-01-14 12:00:00,Wind_Dir,248.100006104
21,Woodside - North Rankin 10 days,2024-01-14 12:00:00,Wind_Mag,21.1000003815
21,Woodside - North Rankin 10 days,2024-01-14 13:00:00,T,27.0
21,Woodside - North Rankin 10 days,2024-01-14 13:00:00,Wind_Dir,247.5
21,Woodside - North Rankin 10 days,2024-01-14 13:00:00,Wind_Mag,21.5
21,Woodside - North Rankin 10 days,2024-01-14 14:00:00,T,27.0
21,Woodside - North Rankin 10 days,2024-01-14 14:00:00,Wind_Dir,248.399993896
21,Woodside - North Rankin 10 days,2024-01-14 14:00:00,Wind_Mag,21.6000003815
21,Woodside - North Rankin 10 days,2024-01-14 15:00:00,SigWaveHgt,2.04999995232
21,Woodside - North Rankin 10 days,2024-01-14 15:00:00,T,26.8999996185
21,Woodside - North Rankin 10 days,2024-01-14 15:00:00,Wind_Dir,250.0
21,Woodside - North Rankin 10 days,2024-01-14 15:00:00,Wind_Mag,22.0
21,Woodside - North Rankin 10 days,2024-01-14 16:00:00,T,26.8999996185
21,Woodside - North Rankin 10 days,2024-01-14 16:00:00,Wind_Dir,249.899993896
21,Woodside - North Rankin 10 days,2024-01-14 16:00:00,Wind_Mag,21.7999992371
21,Woodside - North Rankin 10 days,2024-01-14 17:00:00,T,26.7999992371
21,Woodside - North Rankin 10 days,2024-01-14 17:00:00,Wind_Dir,250.0
21,Woodside - North Rankin 10 days,2024-01-14 17:00:00,Wind_Mag,21.3999996185
21,Woodside - North Rankin 10 days,2024-01-14 18:00:00,SigWaveHgt,2.20000004768
21,Woodside - North Rankin 10 days,2024-01-14 18:00:00,T,26.6000003815
21,Woodside - North Rankin 10 days,2024-01-14 18:00:00,Wind_Dir,248.0
21,Woodside - North Rankin 10 days,2024-01-14 18:00:00,Wind_Mag,21.5
21,Woodside - North Rankin 10 days,2024-01-14 19:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-14 19:00:00,Wind_Dir,244.5
21,Woodside - North Rankin 10 days,2024-01-14 19:00:00,Wind_Mag,21.6000003815
21,Woodside - North Rankin 10 days,2024-01-14 20:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-14 20:00:00,Wind_Dir,240.800003052
21,Woodside - North Rankin 10 days,2024-01-14 20:00:00,Wind_Mag,21.3999996185
21,Woodside - North Rankin 10 days,2024-01-14 21:00:00,SigWaveHgt,2.15000009537
21,Woodside - North Rankin 10 days,2024-01-14 21:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-14 21:00:00,Wind_Dir,238.699996948
21,Woodside - North Rankin 10 days,2024-01-14 21:00:00,Wind_Mag,21.3999996185
21,Woodside - North Rankin 10 days,2024-01-14 22:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-14 22:00:00,Wind_Dir,236.399993896
21,Woodside - North Rankin 10 days,2024-01-14 22:00:00,Wind_Mag,21.7000007629
21,Woodside - North Rankin 10 days,2024-01-14 23:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-14 23:00:00,Wind_Dir,232.399993896
21,Woodside - North Rankin 10 days,2024-01-14 23:00:00,Wind_Mag,21.6000003815
21,Woodside - North Rankin 10 days,2024-01-15 00:00:00,SigWaveHgt,2.04999995232
21,Woodside - North Rankin 10 days,2024-01-15 00:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-15 00:00:00,Wind_Dir,230.300003052
21,Woodside - North Rankin 10 days,2024-01-15 00:00:00,Wind_Mag,21.2999992371
21,Woodside - North Rankin 10 days,2024-01-15 01:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-15 01:00:00,Wind_Dir,228.899993896
21,Woodside - North Rankin 10 days,2024-01-15 01:00:00,Wind_Mag,20.7999992371
21,Woodside - North Rankin 10 days,2024-01-15 02:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-15 02:00:00,Wind_Dir,227.100006104
21,Woodside - North Rankin 10 days,2024-01-15 02:00:00,Wind_Mag,20.5
21,Woodside - North Rankin 10 days,2024-01-15 03:00:00,SigWaveHgt,2.0
21,Woodside - North Rankin 10 days,2024-01-15 03:00:00,T,26.2000007629
21,Woodside - North Rankin 10 days,2024-01-15 03:00:00,Wind_Dir,226.100006104
21,Woodside - North Rankin 10 days,2024-01-15 03:00:00,Wind_Mag,20.3999996185
21,Woodside - North Rankin 10 days,2024-01-15 04:00:00,T,26.1000003815
21,Woodside - North Rankin 10 days,2024-01-15 04:00:00,Wind_Dir,228.800003052
21,Woodside - North Rankin 10 days,2024-01-15 04:00:00,Wind_Mag,19.7000007629
21,Woodside - North Rankin 10 days,2024-01-15 05:00:00,T,26.1000003815
21,Woodside - North Rankin 10 days,2024-01-15 05:00:00,Wind_Dir,234.199996948
21,Woodside - North Rankin 10 days,2024-01-15 05:00:00,Wind_Mag,19.6000003815
21,Woodside - North Rankin 10 days,2024-01-15 06:00:00,SigWaveHgt,1.94000005722
21,Woodside - North Rankin 10 days,2024-01-15 06:00:00,T,26.1000003815
21,Woodside - North Rankin 10 days,2024-01-15 06:00:00,Wind_Dir,237.600006104
21,Woodside - North Rankin 10 days,2024-01-15 06:00:00,Wind_Mag,19.6000003815
21,Woodside - North Rankin 10 days,2024-01-15 07:00:00,T,26.2000007629
21,Woodside - North Rankin 10 days,2024-01-15 07:00:00,Wind_Dir,239.699996948
21,Woodside - North Rankin 10 days,2024-01-15 07:00:00,Wind_Mag,19.7000007629
21,Woodside - North Rankin 10 days,2024-01-15 08:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-15 08:00:00,Wind_Dir,241.600006104
21,Woodside - North Rankin 10 days,2024-01-15 08:00:00,Wind_Mag,19.7000007629
21,Woodside - North Rankin 10 days,2024-01-15 09:00:00,SigWaveHgt,1.98000001907
21,Woodside - North Rankin 10 days,2024-01-15 09:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-15 09:00:00,Wind_Dir,243.399993896
21,Woodside - North Rankin 10 days,2024-01-15 09:00:00,Wind_Mag,19.2999992371
21,Woodside - North Rankin 10 days,2024-01-15 10:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-15 10:00:00,Wind_Dir,243.300003052
21,Woodside - North Rankin 10 days,2024-01-15 10:00:00,Wind_Mag,18.3999996185
21,Woodside - North Rankin 10 days,2024-01-15 11:00:00,T,26.6000003815
21,Woodside - North Rankin 10 days,2024-01-15 11:00:00,Wind_Dir,245.300003052
21,Woodside - North Rankin 10 days,2024-01-15 11:00:00,Wind_Mag,18.3999996185
21,Woodside - North Rankin 10 days,2024-01-15 12:00:00,SigWaveHgt,2.1400001049
21,Woodside - North Rankin 10 days,2024-01-15 12:00:00,T,26.8999996185
21,Woodside - North Rankin 10 days,2024-01-15 12:00:00,Wind_Dir,246.199996948
21,Woodside - North Rankin 10 days,2024-01-15 12:00:00,Wind_Mag,18.6000003815
21,Woodside - North Rankin 10 days,2024-01-15 13:00:00,T,26.7999992371
21,Woodside - North Rankin 10 days,2024-01-15 13:00:00,Wind_Dir,246.699996948
21,Woodside - North Rankin 10 days,2024-01-15 13:00:00,Wind_Mag,19.5
21,Woodside - North Rankin 10 days,2024-01-15 14:00:00,T,26.7999992371
21,Woodside - North Rankin 10 days,2024-01-15 14:00:00,Wind_Dir,246.800003052
21,Woodside - North Rankin 10 days,2024-01-15 14:00:00,Wind_Mag,19.7000007629
21,Woodside - North Rankin 10 days,2024-01-15 15:00:00,SigWaveHgt,2.1400001049
21,Woodside - North Rankin 10 days,2024-01-15 15:00:00,T,26.7999992371
21,Woodside - North Rankin 10 days,2024-01-15 15:00:00,Wind_Dir,243.399993896
21,Woodside - North Rankin 10 days,2024-01-15 15:00:00,Wind_Mag,19.5
21,Woodside - North Rankin 10 days,2024-01-15 16:00:00,T,26.7000007629
21,Woodside - North Rankin 10 days,2024-01-15 16:00:00,Wind_Dir,244.600006104
21,Woodside - North Rankin 10 days,2024-01-15 16:00:00,Wind_Mag,18.8999996185
21,Woodside - North Rankin 10 days,2024-01-15 17:00:00,T,26.7000007629
21,Woodside - North Rankin 10 days,2024-01-15 17:00:00,Wind_Dir,241.300003052
21,Woodside - North Rankin 10 days,2024-01-15 17:00:00,Wind_Mag,19.2000007629
21,Woodside - North Rankin 10 days,2024-01-15 18:00:00,SigWaveHgt,2.11999988556
21,Woodside - North Rankin 10 days,2024-01-15 18:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-15 18:00:00,Wind_Dir,236.899993896
21,Woodside - North Rankin 10 days,2024-01-15 18:00:00,Wind_Mag,19.7000007629
21,Woodside - North Rankin 10 days,2024-01-15 19:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-15 19:00:00,Wind_Dir,233.5
21,Woodside - North Rankin 10 days,2024-01-15 19:00:00,Wind_Mag,19.7999992371
21,Woodside - North Rankin 10 days,2024-01-15 20:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-15 20:00:00,Wind_Dir,228.100006104
21,Woodside - North Rankin 10 days,2024-01-15 20:00:00,Wind_Mag,19.6000003815
21,Woodside - North Rankin 10 days,2024-01-15 21:00:00,SigWaveHgt,2.11999988556
21,Woodside - North Rankin 10 days,2024-01-15 21:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-15 21:00:00,Wind_Dir,226.600006104
21,Woodside - North Rankin 10 days,2024-01-15 21:00:00,Wind_Mag,18.5
21,Woodside - North Rankin 10 days,2024-01-15 22:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-15 22:00:00,Wind_Dir,229.0
21,Woodside - North Rankin 10 days,2024-01-15 22:00:00,Wind_Mag,20.2999992371
21,Woodside - North Rankin 10 days,2024-01-15 23:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-15 23:00:00,Wind_Dir,226.899993896
21,Woodside - North Rankin 10 days,2024-01-15 23:00:00,Wind_Mag,20.6000003815
21,Woodside - North Rankin 10 days,2024-01-16 00:00:00,SigWaveHgt,1.95000004768
21,Woodside - North Rankin 10 days,2024-01-16 00:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-16 00:00:00,Wind_Dir,226.5
21,Woodside - North Rankin 10 days,2024-01-16 00:00:00,Wind_Mag,20.6000003815
21,Woodside - North Rankin 10 days,2024-01-16 01:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-16 01:00:00,Wind_Dir,227.600006104
21,Woodside - North Rankin 10 days,2024-01-16 01:00:00,Wind_Mag,20.2999992371
21,Woodside - North Rankin 10 days,2024-01-16 02:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-16 02:00:00,Wind_Dir,227.800003052
21,Woodside - North Rankin 10 days,2024-01-16 02:00:00,Wind_Mag,20.1000003815
21,Woodside - North Rankin 10 days,2024-01-16 03:00:00,SigWaveHgt,1.95000004768
21,Woodside - North Rankin 10 days,2024-01-16 03:00:00,T,26.2000007629
21,Woodside - North Rankin 10 days,2024-01-16 03:00:00,Wind_Dir,230.0
21,Woodside - North Rankin 10 days,2024-01-16 03:00:00,Wind_Mag,19.6000003815
21,Woodside - North Rankin 10 days,2024-01-16 04:00:00,T,26.1000003815
21,Woodside - North Rankin 10 days,2024-01-16 04:00:00,Wind_Dir,230.199996948
21,Woodside - North Rankin 10 days,2024-01-16 04:00:00,Wind_Mag,19.2999992371
21,Woodside - North Rankin 10 days,2024-01-16 05:00:00,T,26.1000003815
21,Woodside - North Rankin 10 days,2024-01-16 05:00:00,Wind_Dir,233.699996948
21,Woodside - North Rankin 10 days,2024-01-16 05:00:00,Wind_Mag,18.7999992371
21,Woodside - North Rankin 10 days,2024-01-16 06:00:00,SigWaveHgt,1.77999997139
21,Woodside - North Rankin 10 days,2024-01-16 06:00:00,T,26.1000003815
21,Woodside - North Rankin 10 days,2024-01-16 06:00:00,Wind_Dir,236.800003052
21,Woodside - North Rankin 10 days,2024-01-16 06:00:00,Wind_Mag,19.3999996185
21,Woodside - North Rankin 10 days,2024-01-16 07:00:00,T,26.1000003815
21,Woodside - North Rankin 10 days,2024-01-16 07:00:00,Wind_Dir,239.600006104
21,Woodside - North Rankin 10 days,2024-01-16 07:00:00,Wind_Mag,20.1000003815
21,Woodside - North Rankin 10 days,2024-01-16 08:00:00,T,26.2000007629
21,Woodside - North Rankin 10 days,2024-01-16 08:00:00,Wind_Dir,241.800003052
21,Woodside - North Rankin 10 days,2024-01-16 08:00:00,Wind_Mag,20.3999996185
21,Woodside - North Rankin 10 days,2024-01-16 09:00:00,SigWaveHgt,1.77999997139
21,Woodside - North Rankin 10 days,2024-01-16 09:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-16 09:00:00,Wind_Dir,245.0
21,Woodside - North Rankin 10 days,2024-01-16 09:00:00,Wind_Mag,20.0
21,Woodside - North Rankin 10 days,2024-01-16 10:00:00,T,26.5
21,Woodside - North Rankin 10 days,2024-01-16 10:00:00,Wind_Dir,248.199996948
21,Woodside - North Rankin 10 days,2024-01-16 10:00:00,Wind_Mag,19.8999996185
21,Woodside - North Rankin 10 days,2024-01-16 11:00:00,T,26.6000003815
21,Woodside - North Rankin 10 days,2024-01-16 11:00:00,Wind_Dir,249.199996948
21,Woodside - North Rankin 10 days,2024-01-16 11:00:00,Wind_Mag,19.6000003815
21,Woodside - North Rankin 10 days,2024-01-16 12:00:00,SigWaveHgt,1.74000000954
21,Woodside - North Rankin 10 days,2024-01-16 12:00:00,T,26.8999996185
21,Woodside - North Rankin 10 days,2024-01-16 12:00:00,Wind_Dir,250.699996948
21,Woodside - North Rankin 10 days,2024-01-16 12:00:00,Wind_Mag,19.5
21,Woodside - North Rankin 10 days,2024-01-16 13:00:00,T,26.7999992371
21,Woodside - North Rankin 10 days,2024-01-16 13:00:00,Wind_Dir,249.300003052
21,Woodside - North Rankin 10 days,2024-01-16 13:00:00,Wind_Mag,19.8999996185
21,Woodside - North Rankin 10 days,2024-01-16 14:00:00,T,26.7000007629
21,Woodside - North Rankin 10 days,2024-01-16 14:00:00,Wind_Dir,247.5
21,Woodside - North Rankin 10 days,2024-01-16 14:00:00,Wind_Mag,20.0
21,Woodside - North Rankin 10 days,2024-01-16 15:00:00,SigWaveHgt,1.74000000954
21,Woodside - North Rankin 10 days,2024-01-16 15:00:00,T,26.7000007629
21,Woodside - North Rankin 10 days,2024-01-16 15:00:00,Wind_Dir,248.800003052
21,Woodside - North Rankin 10 days,2024-01-16 15:00:00,Wind_Mag,20.5
21,Woodside - North Rankin 10 days,2024-01-16 16:00:00,T,26.7000007629
21,Woodside - North Rankin 10 days,2024-01-16 16:00:00,Wind_Dir,246.899993896
21,Woodside - North Rankin 10 days,2024-01-16 16:00:00,Wind_Mag,21.0
21,Woodside - North Rankin 10 days,2024-01-16 17:00:00,T,26.6000003815
21,Woodside - North Rankin 10 days,2024-01-16 17:00:00,Wind_Dir,245.100006104
21,Woodside - North Rankin 10 days,2024-01-16 17:00:00,Wind_Mag,21.5
21,Woodside - North Rankin 10 days,2024-01-16 18:00:00,SigWaveHgt,1.87000000477
21,Woodside - North Rankin 10 days,2024-01-16 18:00:00,T,26.3999996185
21,Woodside - North Rankin 10 days,2024-01-16 18:00:00,Wind_Dir,245.199996948
21,Woodside - North Rankin 10 days,2024-01-16 18:00:00,Wind_Mag,21.5
21,Woodside - North Rankin 10 days,2024-01-16 19:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-16 19:00:00,Wind_Dir,242.5
21,Woodside - North Rankin 10 days,2024-01-16 19:00:00,Wind_Mag,21.8999996185
21,Woodside - North Rankin 10 days,2024-01-16 20:00:00,T,26.2999992371
21,Woodside - North Rankin 10 days,2024-01-16 20:00:00,Wind_Dir,241.600006104
21,Woodside - North Rankin 10 days,2024-01-16 20:00:00,Wind_Mag,22.3999996185
21,Woodside - North Rankin 10 days,2024-01-16 21:00:00,SigWaveHgt,1.87000000477
21,Woodside - North Rankin 10 days,2024-01-16 21:00:00,T,26.2000007629
21,Woodside - North Rankin 10 days,2024-01-16 21:00:00,Wind_Dir,240.199996948
21,Woodside - North Rankin 10 days,2024-01-16 21:00:00,Wind_Mag,23.0
21,Woodside - North Rankin 10 days,2024-01-16 22:00:00,T,26.1000003815
21,Woodside - North Rankin 10 days,2024-01-16 22:00:00,Wind_Dir,238.699996948
21,Woodside - North Rankin 10 days,2024-01-16 22:00:00,Wind_Mag,22.7000007629
21,Woodside - North Rankin 10 days,2024-01-16 23:00:00,T,25.8999996185
21,Woodside - North Rankin 10 days,2024-01-16 23:00:00,Wind_Dir,235.600006104
21,Woodside - North Rankin 10 days,2024-01-16 23:00:00,Wind_Mag,22.2000007629
21,Woodside - North Rankin 10 days,2024-01-17 00:00:00,SigWaveHgt,1.87999999523
21,Woodside - North Rankin 10 days,2024-01-17 00:00:00,T,25.7000007629
21,Woodside - North Rankin 10 days,2024-01-17 00:00:00,Wind_Dir,231.800003052
21,Woodside - North Rankin 10 days,2024-01-17 00:00:00,Wind_Mag,21.1000003815
21,Woodside - North Rankin 10 days,2024-01-17 01:00:00,T,25.5
21,Woodside - North Rankin 10 days,2024-01-17 01:00:00,Wind_Dir,232.199996948
21,Woodside - North Rankin 10 days,2024-01-17 01:00:00,Wind_Mag,21.2000007629
21,Woodside - North Rankin 10 days,2024-01-17 02:00:00,T,25.5
21,Woodside - North Rankin 10 days,2024-01-17 02:00:00,Wind_Dir,233.800003052
21,Woodside - North Rankin 10 days,2024-01-17 02:00:00,Wind_Mag,21.2000007629
21,Woodside - North Rankin 10 days,2024-01-17 03:00:00,SigWaveHgt,1.87999999523
21,Woodside - North Rankin 10 days,2024-01-17 03:00:00,T,25.3999996185
21,Woodside - North Rankin 10 days,2024-01-17 03:00:00,Wind_Dir,234.699996948
21,Woodside - North Rankin 10 days,2024-01-17 03:00:00,Wind_Mag,20.6000003815
21,Woodside - North Rankin 10 days,2024-01-17 04:00:00,T,25.5
21,Woodside - North Rankin 10 days,2024-01-17 04:00:00,Wind_Dir,235.399993896
21,Woodside - North Rankin 10 days,2024-01-17 04:00:00,Wind_Mag,20.2999992371
21,Woodside - North Rankin 10 days,2024-01-17 05:00:00,T,25.6000003815
21,Woodside - North Rankin 10 days,2024-01-17 05:00:00,Wind_Dir,237.600006104
21,Woodside - North Rankin 10 days,2024-01-17 05:00:00,Wind_Mag,20.5
21,Woodside - North Rankin 10 days,2024-01-17 06:00:00,SigWaveHgt,1.69000005722
21,Woodside - North Rankin 10 days,2024-01-17 06:00:00,T,25.6000003815
21,Woodside - North Rankin 10 days,2024-01-17 06:00:00,Wind_Dir,239.699996948
21,Woodside - North Rankin 10 days,2024-01-17 06:00:00,Wind_Mag,21.1000003815
21,Woodside - North Rankin 10 days,2024-01-17 07:00:00,T,25.6000003815
21,Woodside - North Rankin 10 days,2024-01-17 07:00:00,Wind_Dir,241.800003052
21,Woodside - North Rankin 10 days,2024-01-17 07:00:00,Wind_Mag,22.1000003815
21,Woodside - North Rankin 10 days,2024-01-17 08:00:00,T,25.7999992371
21,Woodside - North Rankin 10 days,2024-01-17 08:00:00,Wind_Dir,243.5
21,Woodside - North Rankin 10 days,2024-01-17 08:00:00,Wind_Mag,22.2000007629
21,Woodside - North Rankin 10 days,2024-01-17 09:00:00,SigWaveHgt,1.69000005722
